syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
um,um,m,um,ium,ø,ø,C,KC,LKC,CLKC,LCLKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCL,ø,11,9,9,11,3,4,4,5,0,light,light,light,light,c,o,o,c,CCK,CL,CL,KC,CC,C,C,,,,,C,K,L,L,K,3,2,2,2,1,0,0,1,2,1,1,0,1,2,2,1,CCVC,CVV,CVV,VC,3,0,0,1,N,R,T,1,Praesidium,antepaenultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ALLC,CALLC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,ø,11,15,9,9,3,3,4,4,-2,light,light,light,light,c,c,o,c,CCK,ø,AL,LC,CC,CCC,A,,,C,,C,K,K,L,L,3,5,2,2,1,1,0,1,2,3,1,0,1,1,2,2,CCVC,ø,CVV,VVC,3,4,0,0,N,R,T,1,Praeskription,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,p,pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCL,ø,11,9,11,13,3,4,5,4,0,light,light,light,schwa,c,o,o,c,CCK,CL,CL,CKC,CC,C,C,C,,,,C,K,L,L,K,3,2,3,3,1,0,0,1,2,1,1,1,1,2,2,1,CCVC,CVV,CVV,CVC,3,0,0,2,V,V,F,1,praesumieren,paenultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ALLC,CALLC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCK,ø,11,12,9,9,3,4,4,4,-1,light,light,light,light,c,c,o,c,CCK,CKC,AL,LC,CC,C,A,,,C,,C,K,K,L,L,3,3,2,2,1,1,0,1,2,1,1,0,1,1,2,2,CCVC,CVC,CVV,VVC,3,2,0,0,N,ø,T,0,Praesumtion,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,p,pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCK,ø,11,10,9,13,3,3,4,4,0,light,light,light,schwa,c,c,o,c,CCK,CKC,CL,CKC,CC,C,C,C,,C,,C,K,K,L,K,3,3,3,3,1,1,0,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CVC,3,2,0,2,V,V,F,1,praetendieren,paenultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ALLC,CALLC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCK,ø,11,10,9,9,3,3,4,4,-1,light,light,light,light,c,c,o,c,CCK,CKC,AL,LC,CC,C,A,,,C,,C,K,K,L,L,3,3,2,2,1,1,0,1,2,1,1,0,1,1,2,2,CCVC,CVC,CVV,VVC,3,2,0,0,N,ø,T,0,Praetention,ultima
ø,3s,s,ø,oes,ø,ø,C,LC,LLC,ALLC,CALLC,ø,ø,ø,p,pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCK,ø,11,10,9,7,3,3,4,3,-2,light,light,light,light,c,c,o,c,CCK,CKC,AL,LC,CC,C,A,,,C,,C,K,K,L,L,3,3,2,2,1,1,0,1,2,1,1,0,1,1,2,2,CCVC,CVC,CVV,VVC,3,2,0,0,A,A,F,1,praetentioes,ultima
ø,tum,m,um,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCL,ø,11,7,12,12,3,3,6,4,0,light,light,light,light,c,o,o,c,CCK,CL,CL,CKC,CC,C,C,C,,,,C,K,L,L,K,3,2,2,3,1,0,0,1,2,1,1,1,1,2,2,1,CCVC,CVV,CVV,CVC,3,0,0,2,N,ø,T,0,Praeteritum,antepaenultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ALLC,CALLC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCK,ø,11,10,9,9,3,3,4,4,-1,light,light,light,light,c,c,o,c,CCK,CKC,AL,LC,CC,C,A,,,C,,C,K,K,L,L,3,3,2,2,1,1,0,1,2,1,1,0,1,1,2,2,CCVC,CVC,CVV,VVC,3,2,0,0,N,R,T,1,Praevention,ultima
ø,ø,l,ll,ø,ø,ø,C,KC,CKC,ø,ø,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,ø,ø,ø,11,7,11,11,3,3,2,3,0,light,light,heavy,light,c,o,c,c,CCK,AL,CKCA,CKC,CC,A,C,C,,,CA,C,K,L,K,K,3,2,4,4,1,0,2,1,2,1,1,1,1,2,1,1,CCVC,CVV,CVCC,CVC,3,0,3,2,N,NN,T,2,Praezedenzfall,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,p,pr,ø,ø,ø,C,CC,CCK,ø,ø,ø,11,9,9,13,3,4,4,4,0,light,light,light,schwa,c,o,o,c,CCK,AL,CL,CKC,CC,A,C,C,,,,C,K,L,L,K,3,2,3,3,1,0,0,1,2,1,1,1,1,2,2,1,CCVC,CVV,CVV,CVC,3,0,0,2,V,A,F,1,praezisieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,ø,ø,ø,11,9,9,15,3,4,4,5,1,light,light,light,light,c,o,o,c,CCK,AL,CL,CKC,CC,A,C,C,,,,C,K,L,L,K,3,2,3,4,1,0,0,1,2,1,1,1,1,2,2,1,CCVC,CVV,CVV,CVC,3,0,0,2,N,V,T,1,Praezisierung,paenultima
on,ø,n,on,ion,sion,ø,C,LC,LLC,CLLC,LCLLC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,ø,ø,ø,11,9,9,9,3,4,4,4,-1,light,light,light,light,c,o,o,c,CCK,AL,CL,LC,CC,A,C,,,,,C,K,L,L,L,3,2,2,2,1,0,0,1,2,1,1,0,1,2,2,2,CCVC,CVV,CVV,VVC,3,0,0,0,N,A,T,1,Praezision,ultima
be,ø,e,be,ø,ø,ø,K,CK,LCK,CLCK,CCLCK,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCD,CCDC,ø,ø,16,11,11,7,4,5,5,3,-3,light,light,light,schwa,c,c,o,o,CCDC,DC,CL,CK,CC,,C,C,C,C,,,D,D,L,K,5,3,2,2,1,1,0,0,2,0,1,1,2,2,2,1,CCVVC,VVC,CVV,CV,1,0,0,1,N,NN,T,2,Preisaufgabe,prima
re,ø,e,re,ø,ø,ø,K,CK,LCK,CLCK,CCLCK,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCD,CCDC,CCDCK,ø,15,11,7,10,5,3,3,5,-2,light,schwa,light,schwa,o,c,o,o,CCD,CKC,CL,CK,CC,C,C,C,,C,,,D,K,L,K,4,3,3,2,0,1,0,0,2,1,1,1,2,1,2,1,CCVV,CVC,CVV,CV,1,2,0,1,N,ø,T,0,Preiselbeere,prima
lung,ø,g,ng,ung,lung,ø,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCD,CCDC,CCDCK,ø,16,10,9,16,4,3,4,4,0,light,heavy,light,light,c,c,c,c,CCDC,KCC,CK,CCKC,CC,,C,CC,C,CC,,C,D,K,K,K,5,3,4,4,1,2,1,1,2,0,1,2,2,1,1,1,CCVVC,VCC,CVC,CCVC,1,2,2,3,N,NV,T,2,Preisentwicklung,prima
ø,ø,g,ng,ung,hung,ø,C,KC,LKC,CLKC,CCLKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCD,CCDC,CCDCK,ø,16,10,7,11,4,5,3,5,-2,light,light,light,light,c,c,o,c,CCDC,KC,CL,KC,CC,,C,,C,C,,C,D,K,L,K,5,2,2,4,1,1,0,1,2,0,1,0,2,1,2,1,CCVVC,VC,CVV,VC,1,1,0,1,N,NV,T,2,Preiserhoehung,prima
ø,ø,k,ik,tik,ø,ø,C,LC,CLC,LCLC,CLCLC,noacc,ø,ø,P,Pr,ø,ø,ø,C,CC,CCD,CCDC,CCDCC,ø,16,7,12,10,4,3,6,3,-2,light,light,light,light,c,o,o,c,CCDC,CL,CL,CLC,CC,C,C,C,C,,,C,D,L,L,L,5,2,2,3,1,0,0,1,2,1,1,1,2,2,2,2,CCVVC,CVV,CVV,CVVC,1,0,0,1,N,NN,T,2,Preispolitik,prima
lung,ø,g,ng,ung,lung,ø,C,KC,CKC,DCKC,CDCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCD,CCDC,CCDCC,ø,16,11,11,15,4,3,5,5,-1,light,light,light,light,c,c,o,c,CCDC,CKC,CD,CKC,CC,C,C,C,C,C,,C,D,K,D,K,5,3,3,4,1,1,0,1,2,1,1,1,2,1,2,1,CCVVC,CVC,CVV,CVC,1,2,0,2,N,NV,T,2,Preisverteilung,prima
ø,nis,s,is,nis,ø,ø,C,KC,CKC,CCKC,DCCKC,noacc,ø,ø,P,Pr,ø,ø,ø,C,CC,CCD,CCDC,CCDCC,ø,16,11,12,12,4,3,4,4,-1,light,light,light,light,c,c,c,c,CCDC,CKC,ADC,CKC,CC,C,A,C,C,C,C,C,D,K,D,K,5,3,5,3,1,1,1,1,2,1,1,1,2,1,2,1,CCVVC,CVC,CVVC,CVC,1,2,1,2,N,NN,T,2,Preisverzeichnis,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCD,CCDC,CCDCC,ø,16,13,10,12,4,4,3,4,-2,light,light,light,light,c,c,c,c,CCDC,CKC,CKC,CDC,CC,C,C,C,C,C,C,C,D,K,K,D,5,3,3,4,1,1,1,1,2,1,1,1,2,1,1,2,CCVVC,CVC,CVC,CVVC,1,2,2,1,N,A,T,1,Preiswuerdigkeit,prima
ø,ø,o,ø,ø,ø,ø,L,CL,LCL,CLCL,ø,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCK,ø,11,7,9,10,3,3,4,5,0,light,schwa,light,light,c,o,o,o,CCK,CK,CL,CL,CC,C,C,C,,,,,K,K,L,L,4,2,2,2,1,0,0,0,2,1,1,1,1,1,2,2,CCVC,CV,CVV,CVV,3,1,0,0,N,NN,T,2,Pressebuero,prima
heit,heit,t,it,eit,heit,ø,C,DC,CDC,ø,ø,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCK,ø,11,7,15,12,3,3,5,4,1,light,schwa,light,light,c,o,o,c,CCK,CK,CCD,CDC,CC,C,CC,C,,,,C,K,K,D,D,4,2,4,4,1,0,0,1,2,1,2,1,1,1,2,2,CCVC,CV,CCVV,CVVC,3,1,1,1,N,NN,T,2,Pressefreiheit,prima
ø,ø,z,ø,ø,ø,ø,A,ø,ø,ø,ø,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCK,ø,11,7,7,8,3,3,3,2,-1,light,schwa,schwa,light,c,o,o,c,CCK,CK,CK,CKA,CC,C,C,C,,,,A,K,K,K,K,4,2,2,4,1,0,0,1,2,1,1,1,1,1,1,1,CCVC,CV,CV,CVC,3,1,1,2,N,NN,T,2,Pressegesetz,prima
me,ø,e,me,ø,ø,ø,K,CK,KCK,CKCK,CCKCK,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCK,ø,11,7,10,9,3,3,3,4,-1,light,schwa,light,schwa,c,o,c,o,CCK,CK,CCK,CK,CC,C,CC,C,,,,,K,K,K,K,4,2,4,2,1,0,1,0,2,1,2,1,1,1,1,1,CCVC,CV,CCVC,CV,3,1,3,1,N,NN,T,2,Pressestimme,prima
rer,ø,r,er,rer,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,ø,12,14,7,14,3,3,3,4,0,light,heavy,light,schwa,c,c,o,c,CCKC,CKCC,CL,CKC,CC,C,C,C,C,CC,,C,K,K,L,K,4,4,3,3,1,2,0,1,2,1,1,1,1,1,2,1,CCVC,CVCC,CVV,CVC,3,3,0,2,N,NN,T,2,Pressluftbohrer,prima
mer,ø,r,er,mer,mmer,ammer,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,ø,12,14,7,13,3,3,3,4,-1,light,heavy,light,schwa,c,c,c,c,CCKC,CKCC,CK,CKC,CC,C,C,C,C,CC,,C,K,K,K,K,4,4,3,3,1,2,1,1,2,1,1,1,1,1,1,1,CCVC,CVCC,CVC,CVC,3,3,2,2,N,NN,T,2,Presslufthammer,prima
ø,ø,e,he,ø,ø,ø,K,ø,ø,ø,ø,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCC,ø,14,11,11,6,3,3,5,6,-3,light,schwa,light,schwa,c,c,o,o,CCLC,CKC,CD,K,CC,C,C,,C,C,,,L,K,D,K,4,4,3,2,1,1,0,0,2,1,1,0,2,1,2,1,CCVVC,CVC,CVV,V,1,2,0,0,N,NN,T,2,Priesterweihe,prima
ø,ø,a,ø,ø,ø,ø,L,CL,KCL,CKCL,ø,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,13,7,13,4,6,3,6,-1,light,light,light,light,o,o,c,o,CCL,CL,CK,CL,CC,C,C,C,,,,,L,L,K,L,3,2,3,2,0,0,1,0,2,1,1,1,2,2,1,2,CCVV,CVV,CVC,CVV,1,0,2,0,N,ø,T,0,Primadonna,paenultima
re,ø,e,re,ø,ø,ø,K,CK,LCK,CLCK,LCLCK,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,13,11,10,4,6,5,5,-1,light,light,light,schwa,o,o,o,o,CCL,CL,CL,CK,CC,C,C,C,,,,,L,L,L,K,3,2,2,2,0,0,0,0,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CV,1,0,0,1,N,AN,T,2,Primaware,prima
ø,ø,e,ø,ø,ø,ø,K,CK,LCK,CLCK,LCLCK,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,11,9,7,4,5,4,3,-2,light,light,light,schwa,o,o,o,o,CCL,CL,CL,CK,CC,C,C,C,,,,,L,L,L,K,3,2,2,2,0,0,0,0,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CV,1,0,0,1,N,A,T,1,Primitive,paenultima
ø,ø,m,um,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,11,9,12,4,5,4,4,-1,light,light,light,light,o,o,o,c,CCL,CL,CL,CKC,CC,C,C,C,,,,C,L,L,L,K,3,2,2,3,0,0,0,1,2,1,1,1,2,2,2,1,CCVV,CVV,CVV,CVC,1,0,0,2,N,A,T,1,Primitivum,paenultima
ø,ø,l,ll,ell,ø,ø,C,KC,LKC,CLKC,LCLKC,ø,ø,ø,p,pr,ø,ø,ø,C,CC,CCK,CCKC,ø,ø,16,9,9,10,4,4,4,5,-2,light,light,light,light,c,o,o,c,CCKC,AL,CL,KC,CC,A,C,,C,,,C,K,L,L,K,4,2,2,3,1,0,0,1,2,1,1,0,1,2,2,1,CCVC,CVV,CVV,VC,3,0,0,1,A,N,F,1,prinzipiell,ultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,ø,ø,ø,13,6,12,8,4,6,6,2,-1,light,light,light,light,o,o,o,c,CCL,L,CL,CLC,CC,,C,C,,,,C,L,L,L,L,3,1,2,3,0,0,0,1,2,0,1,1,2,2,2,2,CCVV,VV,CVV,CVVC,1,0,0,1,N,N,T,1,Prioritaet,ultima
ø,ø,z,ø,ø,ø,ø,A,ø,ø,ø,ø,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,7,10,4,4,3,3,-2,light,light,schwa,light,o,c,o,c,CCL,CLC,CK,CKA,CC,C,C,C,,C,,A,L,L,K,K,3,3,2,4,0,1,0,1,2,1,1,1,2,2,1,1,CCVV,CVVC,CV,CVC,1,1,1,2,N,AN,T,2,Privatbesitz,antepaenultima
ø,ø,g,ø,ø,ø,ø,C,DC,ø,ø,ø,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,14,12,4,4,3,4,0,light,light,light,light,o,c,c,c,CCL,CLC,CCLC,ø,CC,C,CC,A,,C,C,C,L,L,L,D,3,3,4,4,0,1,1,1,2,1,2,1,2,2,2,2,CCVV,CVVC,CCVVC,CVVC,1,1,1,1,N,AN,T,2,Privatflugzeug,antepaenultima
ø,ø,h,ch,uch,ø,ø,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,7,16,4,4,3,4,0,light,light,schwa,light,o,c,o,c,CCL,CLC,CK,ø,CC,C,C,CC,,C,,C,L,L,K,D,3,3,2,6,0,1,0,1,2,1,1,2,2,2,1,2,CCVV,CVVC,CV,CCVVC,1,1,1,1,N,AN,T,2,Privatgebrauch,antepaenultima
ø,ø,h,ch,ø,ø,ø,C,LC,CLC,CCLC,CCCLC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,7,13,4,4,3,2,-1,light,light,schwa,light,o,c,o,c,CCL,CLC,CK,ø,CC,C,C,CCC,,C,,C,L,L,K,L,3,3,2,6,0,1,0,1,2,1,1,3,2,2,1,2,CCVV,CVVC,CV,ø,1,1,1,2,N,AN,T,2,Privatgespraech,antepaenultima
ø,ø,k,ik,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,13,12,4,4,4,4,-1,light,light,light,light,o,c,o,c,CCL,CLC,CCL,CKC,CC,C,CC,C,,C,,C,L,L,L,K,3,3,3,3,0,1,0,1,2,1,2,1,2,2,2,1,CCVV,CVVC,CCVV,CVC,1,1,1,2,N,AN,T,2,Privatklinik,antepaenultima
ben,ø,n,en,ben,eben,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,10,10,4,4,5,3,-1,light,light,light,schwa,o,c,o,c,CCL,CLC,CL,CKC,CC,C,C,C,,C,,C,L,L,L,K,3,3,2,3,0,1,0,1,2,1,1,1,2,2,2,1,CCVV,CVVC,CVV,CVC,1,1,0,2,N,AN,T,2,Privatleben,antepaenultima
rer,ø,r,er,rer,ø,ehrer,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,10,14,4,4,5,4,0,light,light,light,schwa,o,c,o,c,CCL,CLC,CL,CKC,CC,C,C,C,,C,,C,L,L,L,K,3,3,3,3,0,1,0,1,2,1,1,1,2,2,2,1,CCVV,CVVC,CVV,CVC,1,1,0,2,N,AN,T,2,Privatlehrer,antepaenultima
ø,ø,n,on,ø,ø,ø,C,LC,CLC,CCLC,KCCLC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,11,10,4,4,3,3,-1,light,light,light,light,o,c,c,c,CCL,CLC,CKC,CLC,CC,C,C,C,,C,C,C,L,L,K,L,3,3,3,3,0,1,1,1,2,1,1,1,2,2,1,2,CCVV,CVVC,CVC,CVVC,1,1,2,1,N,AN,T,2,Privatperson,antepaenultima
che,ø,e,he,che,ø,ø,K,CK,KCK,CKCK,CCKCK,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,7,7,4,4,3,3,-3,light,light,light,schwa,o,c,c,o,CCL,CLC,CK,CK,CC,C,C,C,,C,,,L,L,K,K,3,3,2,3,0,1,1,0,2,1,1,1,2,2,1,1,CCVV,CVVC,CVC,CV,1,1,2,1,N,AN,T,2,Privatsache,antepaenultima
le,ø,e,le,ø,ø,ø,K,CK,LCK,CLCK,CCLCK,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,9,10,4,4,4,5,-2,light,light,light,schwa,o,c,o,o,CCL,CLC,CL,CK,CC,C,C,C,,C,,,L,L,L,K,3,3,4,2,0,1,0,0,2,1,1,1,2,2,2,1,CCVV,CVVC,CVV,CV,1,1,0,1,N,AN,T,2,Privatschule,antepaenultima
de,ø,e,de,nde,unde,ø,K,CK,CCK,KCCK,CKCCK,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,13,7,4,4,3,3,-2,light,light,light,schwa,o,c,c,o,CCL,CLC,CCKC,CK,CC,C,CC,C,,C,C,,L,L,K,K,3,3,4,2,0,1,1,0,2,1,2,1,2,2,1,1,CCVV,CVVC,CCVC,CV,1,1,3,1,N,AN,T,2,Privatstunde,antepaenultima
schaft,schaft,t,ft,aft,haft,chaft,C,CC,KCC,CKCC,CCKCC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,14,9,4,4,3,2,-1,light,light,heavy,heavy,o,c,c,c,CCL,CLC,CKCC,CKCC,CC,C,C,C,,C,CC,CC,L,L,K,K,3,3,4,6,0,1,2,2,2,1,1,1,2,2,1,1,CCVV,CVVC,CVCC,CVCC,1,1,3,3,N,AN,T,2,Privatwirtschaft,antepaenultima
nung,ø,g,ng,ung,nung,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,P,Pr,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,ø,13,12,7,14,4,4,3,4,-1,light,light,light,light,o,c,o,c,CCL,CLC,CL,CKC,CC,C,C,C,,C,,C,L,L,L,K,3,3,3,4,0,1,0,1,2,1,1,1,2,2,2,1,CCVV,CVVC,CVV,CVC,1,1,0,2,N,AN,T,2,Privatwohnung,antepaenultima
ø,ø,g,ø,ø,ø,ø,C,LC,ø,ø,ø,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,7,10,3,3,3,3,-1,light,schwa,light,light,o,o,c,c,CCL,CK,KC,ALC,CC,C,,A,,,C,C,L,K,K,L,3,2,2,3,0,0,1,1,2,1,0,1,2,1,1,2,CCVV,CV,VC,CVVC,1,1,1,1,N,NN,T,2,Probeabzug,prima
ø,ø,m,ø,ø,ø,ø,C,CC,KCC,CKCC,KCKCC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,6,17,3,3,6,4,1,light,schwa,light,heavy,o,o,c,c,CCL,CK,K,CKCC,CC,C,,C,,,,CC,L,K,K,K,3,2,1,4,0,0,1,2,2,1,0,1,2,1,1,1,CCVV,CV,VC,CVCC,1,1,1,3,N,NN,T,2,Probealarm,prima
ø,ø,t,it,eit,ø,rbeit,C,DC,CDC,CCDC,KCCDC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,10,12,3,3,5,4,0,light,schwa,light,light,o,o,c,c,CCL,CK,KC,CDC,CC,C,,C,,,C,C,L,K,K,D,3,2,2,4,0,0,1,1,2,1,0,1,2,1,1,2,CCVV,CV,VC,CVVC,1,1,1,1,N,NN,T,2,Probearbeit,prima
ber,ø,r,er,ber,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,11,11,3,3,3,3,0,light,schwa,light,schwa,o,o,c,c,CCL,CK,CKC,CKC,CC,C,C,C,,,C,C,L,K,K,K,3,2,3,3,0,0,1,1,2,1,1,1,2,1,1,1,CCVV,CV,CVC,CVC,1,1,2,2,ADV,N,F,1,probehalber,prima
mer,ø,r,er,mer,mmer,ø,C,KC,CKC,KCKC,CKCKC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,11,13,3,3,5,4,1,light,schwa,light,schwa,o,o,c,c,CCL,CK,CK,CKC,CC,C,C,C,,,,C,L,K,K,K,3,2,3,3,0,0,1,1,2,1,1,1,2,1,1,1,CCVV,CV,CVC,CVC,1,1,2,2,N,NN,T,2,Probenummer,prima
te,ø,e,te,ø,ø,ø,K,CK,DCK,CDCK,ø,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,11,7,3,3,5,3,-1,light,schwa,light,schwa,o,o,o,o,CCL,CK,CD,CK,CC,C,C,C,,,,,L,K,D,K,3,2,3,2,0,0,0,0,2,1,1,1,2,1,2,1,CCVV,CV,CVV,CV,1,1,0,1,N,NN,T,2,Probeseite,prima
dung,ø,g,ng,ung,dung,ndung,C,KC,CKC,CCKC,KCCKC,ø,Pro,ø,P,Pr,Pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,10,12,3,3,3,4,0,light,schwa,light,light,o,o,c,c,CCL,CK,CKC,CKC,CC,C,C,C,,,C,C,L,K,K,K,3,2,3,4,0,0,1,1,2,1,1,1,2,1,1,1,CCVV,CV,CVC,CVC,1,1,2,2,N,NN,T,2,Probesendung,prima
gen,ø,n,en,gen,ngen,ingen,C,KC,CKC,KCKC,CKCKC,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,9,12,3,3,4,4,0,light,schwa,light,schwa,o,o,c,c,CCL,CK,CK,CKC,CC,C,C,C,,,,C,L,K,K,K,3,2,3,3,0,0,1,1,2,1,1,1,2,1,1,1,CCVV,CV,CVC,CVC,1,1,2,2,V,NV,F,2,probesingen,prima
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,ø,ø,pro,ø,p,pr,pro,ø,ø,C,CC,CCL,CCLC,CCLCK,ø,11,7,11,7,3,3,5,3,-1,light,schwa,light,schwa,o,o,o,o,CCL,CK,CD,CK,CC,C,C,C,,,,,L,K,D,K,3,2,3,2,0,0,0,0,2,1,1,1,2,1,2,1,CCVV,CV,CVV,CV,1,1,0,1,ADV,N,F,1,probeweise,prima
