syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
bel,ø,l,el,bel,obel,Hobel,C,KC,CKC,LCKC,CLCKC,Ho,ø,H,Ho,Hob,Hobe,Hobel,C,CL,CLC,CLCK,CLCKC,7,11,3,3,2,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Hobel,paenultima
sprung,ø,g,ng,ung,rung,prung,C,KC,CKC,CCKC,CCCKC,Hoch,ø,H,Ho,Hoc,Hoch,Hochs,C,CL,CLC,CLCC,CLCCC,8,17,2,3,5,light,light,c,c,CLC,CCCKC,C,CCC,C,C,L,K,4,6,1,1,1,3,2,1,CVVC,CCCVC,1,4,N,V,T,1,Hochsprung,paenultima
stens,ø,s,ns,ens,tens,stens,C,CC,KCC,CKCC,CCKCC,h3ch,ø,h,ho,hoe,hoec,hoech,C,CL,CLC,CLCC,CLCCC,8,12,2,2,2,light,schwa,c,c,CLC,CCKCC,C,CC,C,CC,L,K,4,5,1,2,1,2,2,1,CVVC,CCVCC,1,4,ADV,B,F,1,hoechstens,paenultima
cken,ø,n,en,ken,cken,ocken,C,KC,CKC,KCKC,CKCKC,ho,ø,h,ho,hoc,hock,hocke,C,CK,CKC,CKCK,CKCKC,7,10,3,3,2,light,schwa,c,c,CK,CKC,C,C,,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,hocken,paenultima
cke,ø,e,ke,cke,ocke,Hocke,K,CK,KCK,CKCK,ø,Ho,ø,H,Ho,Hoc,Hock,Hocke,C,CK,CKC,CKCK,ø,7,7,3,3,0,light,schwa,c,o,CK,CK,C,C,,,K,K,2,3,1,0,1,1,1,1,CVC,CV,2,1,N,V,T,1,Hocke,paenultima
cker,ø,r,er,ker,cker,ecker,C,KC,CKC,KCKC,CKCKC,H3,ø,H,Ho,Hoe,Hoec,Hoeck,C,CK,CKC,CKCK,CKCKC,7,11,3,3,2,light,schwa,c,c,CK,CKC,C,C,,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Hoecker,paenultima
cker,ø,r,er,ker,cker,ocker,C,KC,CKC,KCKC,CKCKC,Ho,ø,H,Ho,Hoc,Hock,Hocke,C,CK,CKC,CKCK,CKCKC,7,11,3,3,2,light,schwa,c,c,CK,CKC,C,C,,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Hocker,paenultima
ckey,ø,y,ey,key,ckey,ockey,L,CL,KCL,CKCL,ø,Ho,ø,H,Ho,Hoc,Hock,Hocke,C,CK,CKC,CKCL,ø,7,9,3,4,1,light,light,c,o,CK,CL,C,C,,,K,L,2,4,1,0,1,1,1,2,CVC,CVV,2,0,N,N,T,1,Hockey,paenultima
de,ø,e,de,ode,Hode,ø,K,CK,LCK,CLCK,ø,Ho,ø,H,Ho,Hod,Hode,ø,C,CL,CLC,CLCK,ø,7,7,3,3,0,light,schwa,o,o,CL,CK,C,C,,,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Hode,paenultima
den,ø,n,en,den,oden,Hoden,C,KC,CKC,LCKC,CLCKC,Ho,ø,H,Ho,Hod,Hode,Hoden,C,CL,CLC,CLCK,CLCKC,7,10,3,3,2,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Hoden,paenultima
chen,chen,n,en,hen,chen,fchen,C,KC,CKC,CCKC,LCCKC,H3f,ø,H,Ho,Hoe,Hoef,Hoefc,C,CL,CLC,CLCC,CLCCK,8,10,2,3,1,light,schwa,c,c,CLC,CKC,C,C,C,C,L,K,3,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,N,T,1,Hoefchen,paenultima
fen,ø,n,en,fen,ffen,offen,C,KC,CKC,KCKC,CKCKC,hof,ø,h,ho,hof,hoff,hoffe,C,CK,CKC,CKCK,CKCKC,7,10,3,3,2,light,schwa,c,c,CK,CKC,C,C,,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,hoffen,paenultima
fart,ø,t,rt,art,fart,ffart,C,CC,KCC,CKCC,KCKCC,Hof,ø,H,Ho,Hof,Hoff,Hoffa,C,CK,CKC,CKCK,CKCKC,7,12,3,3,3,light,heavy,c,c,CK,CKCC,C,C,,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,N,N,T,1,Hoffart,paenultima
lich,ø,h,ch,ich,lich,flich,C,KC,CKC,CCKC,KCCKC,h3ff,ø,h,ho,hoe,hoef,hoeff,C,CK,CKC,CKCC,CKCCK,8,13,2,4,3,light,light,c,c,CKC,CKC,C,C,C,C,K,K,4,4,1,1,1,1,1,1,CVC,CVC,2,2,A,V,F,1,hoefflich,paenultima
nung,ø,g,ng,ung,nung,fnung,C,KC,CKC,CCKC,KCCKC,Hoff,ø,H,Ho,Hof,Hoff,Hoffn,C,CK,CKC,CKCC,CKCCK,8,14,2,4,3,light,light,c,c,CKC,CKC,C,C,C,C,K,K,4,4,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Hoffnung,paenultima
fisch,ø,h,ch,sch,isch,fisch,C,KC,CKC,LCKC,CLCKC,h3,ø,h,ho,hoe,hoef,hoefi,C,CL,CLC,CLCK,CLCKC,7,10,3,3,2,light,light,o,c,CL,CKC,C,C,,C,L,K,2,5,0,1,1,1,2,1,CVV,CVC,0,2,A,N,F,1,hoefisch,paenultima
lich,ø,h,ch,ich,lich,flich,C,KC,CKC,CCKC,LCCKC,h3f,ø,h,ho,hoe,hoef,hoefl,C,CL,CLC,CLCC,CLCCK,8,13,2,4,3,light,light,c,c,CLC,CKC,C,C,C,C,L,K,3,4,1,1,1,1,2,1,CVVC,CVC,1,2,A,N,F,1,hoeflich,paenultima
ling,ling,g,ng,ing,ling,fling,C,KC,CKC,CCKC,LCCKC,H3f,ø,H,Ho,Hoe,Hoef,Hoefl,C,CL,CLC,CLCC,CLCCK,8,15,2,5,4,light,light,c,c,CLC,CKC,C,C,C,C,L,K,3,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,N,T,1,Hoefling,paenultima
hen,ø,n,en,hen,ehen,oehen,C,KC,LKC,CLKC,ø,h3,ø,h,ho,hoe,hoeh,hoehe,C,CL,CLK,CLKC,ø,7,9,3,4,1,light,schwa,o,c,CL,KC,C,,,C,L,K,2,3,0,1,1,0,2,1,CVV,VC,0,1,V,A,F,1,hoehen,paenultima
he,ø,e,he,ehe,oehe,Hoehe,K,LK,CLK,ø,ø,H3,ø,H,Ho,Hoe,Hoeh,Hoehe,C,CL,CLK,ø,ø,7,6,3,6,0,light,schwa,o,o,CL,K,C,,,,L,K,2,2,0,0,1,0,2,1,CVV,V,0,0,N,A,T,1,Hoehe,paenultima
heit,heit,t,it,eit,heit,oheit,C,DC,CDC,LCDC,CLCDC,Ho,ø,H,Ho,Hoh,Hohe,Hohei,C,CL,CLC,CLCD,CLCDC,7,12,3,4,3,light,light,o,c,CL,CDC,C,C,,C,L,D,2,4,0,1,1,1,2,2,CVV,CVVC,0,1,N,A,T,1,Hoheit,paenultima
len,ø,n,en,len,hlen,ehlen,C,KC,CKC,LCKC,CLCKC,h3h,ø,h,ho,hoe,hoeh,hoehl,C,CL,CLC,CLCK,CLCKC,7,13,3,4,3,light,schwa,o,c,CL,CKC,C,C,,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,V,A,F,1,hoehlen,paenultima
le,ø,e,le,hle,ehle,oehle,K,CK,LCK,CLCK,ø,H3h,ø,H,Ho,Hoe,Hoeh,Hoehl,C,CL,CLC,CLCK,ø,7,10,3,5,2,light,schwa,o,o,CL,CK,C,C,,,L,K,3,2,0,0,1,1,2,1,CVV,CV,0,1,N,A,T,1,Hoehle,paenultima
heit,heit,t,it,eit,heit,lheit,C,DC,CDC,CCDC,LCCDC,Hohl,ø,H,Ho,Hoh,Hohl,Hohlh,C,CL,CLC,CLCC,CLCCD,11,12,3,4,1,light,light,c,c,CLC,CDC,C,C,C,C,L,D,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,A,T,1,Hohlheit,paenultima
lung,ø,g,ng,ung,lung,hlung,C,KC,CKC,LCKC,CLCKC,H3h,ø,H,Ho,Hoe,Hoeh,Hoehl,C,CL,CLC,CLCK,CLCKC,7,15,3,5,4,light,light,o,c,CL,CKC,C,C,,C,L,K,3,4,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Hoehlung,paenultima
nen,ø,n,en,nen,hnen,ehnen,C,KC,CKC,LCKC,CLCKC,h3h,ø,h,ho,hoe,hoeh,hoehn,C,CL,CLC,CLCK,CLCKC,7,12,3,4,3,light,schwa,o,c,CL,CKC,C,C,,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,hoehnen,paenultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,CLCKC,h3h,ø,h,ho,hoe,hoeh,hoehn,C,CL,CLC,CLCK,CLCKC,7,12,3,4,3,light,light,o,c,CL,CKC,C,C,,C,L,K,3,5,0,1,1,1,2,1,CVV,CVC,0,2,A,N,F,1,hoehnisch,paenultima
kern,ø,n,rn,ern,kern,ekern,C,CC,KCC,CKCC,LCKCC,h3,ø,h,ho,hoe,hoek,hoeke,C,CL,CLC,CLCK,CLCKC,7,14,3,3,4,light,schwa,o,c,CL,CKCC,C,C,,CC,L,K,2,4,0,2,1,1,2,1,CVV,CVCC,0,3,V,V,F,1,hoekern,paenultima
ker,ø,r,er,ker,eker,oeker,C,KC,CKC,LCKC,CLCKC,H3,ø,H,Ho,Hoe,Hoek,Hoeke,C,CL,CLC,CLCK,CLCKC,7,11,3,3,2,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Hoeker,paenultima
len,ø,n,en,len,olen,holen,C,KC,CKC,LCKC,CLCKC,ho,ø,h,ho,hol,hole,holen,C,CL,CLC,CLCK,CLCKC,7,13,3,4,3,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,holen,paenultima
bar,bar,r,ar,bar,lbar,olbar,C,LC,CLC,CCLC,LCCLC,hol,ø,h,ho,hol,holb,holba,C,CL,CLC,CLCC,CLCCL,11,15,3,5,2,light,light,c,c,CLC,CLC,C,C,C,C,L,L,3,3,1,1,1,1,2,2,CVVC,CVVC,1,1,A,V,F,1,holbar,paenultima
land,ø,d,nd,and,land,lland,C,CC,KCC,CKCC,KCKCC,Hol,ø,H,Ho,Hol,Holl,Holla,C,CK,CKC,CKCK,CKCKC,7,14,3,3,4,light,heavy,c,c,CK,CKCC,C,C,,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,N,ø,T,0,Holland,paenultima
le,ø,e,le,lle,elle,oelle,K,CK,KCK,CKCK,ø,H3l,ø,H,Ho,Hoe,Hoel,Hoell,C,CK,CKC,CKCK,ø,7,10,3,5,2,light,schwa,c,o,CK,CK,C,C,,,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Hoelle,paenultima
lisch,ø,h,ch,sch,isch,lisch,C,KC,CKC,KCKC,CKCKC,h3l,ø,h,ho,hoe,hoel,hoell,C,CK,CKC,CKCK,CKCKC,7,13,3,4,3,light,light,c,c,CK,CKC,C,C,,C,K,K,3,5,1,1,1,1,1,1,CVC,CVC,2,2,A,N,F,1,hoellisch,paenultima
pern,ø,n,rn,ern,pern,lpern,C,CC,KCC,CKCC,CCKCC,hol,ø,h,ho,hol,holp,holpe,C,CK,CKC,CKCC,CKCCK,11,14,3,3,2,light,schwa,c,c,CKC,CKCC,C,C,C,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,V,V,F,1,holpern,paenultima
prig,ø,g,ig,rig,prig,lprig,C,KC,CKC,CCKC,CCCKC,hol,ø,h,ho,hol,holp,holpr,C,CK,CKC,CKCC,CKCCC,11,14,3,3,2,light,light,c,c,CKC,CCKC,C,CC,C,C,K,K,3,4,1,1,1,2,1,1,CVC,CCVC,2,3,A,V,F,1,holprig,paenultima
zen,ø,n,en,zen,lzen,olzen,C,KC,AKC,CAKC,KCAKC,hol,ø,h,ho,hol,holz,holze,C,CK,CKC,CKCA,CKCAK,11,10,3,3,0,light,schwa,c,c,CKC,AKC,C,A,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,N,F,1,holzen,paenultima
chen,chen,n,en,hen,chen,zchen,C,KC,CKC,ACKC,CACKC,H3lz,ø,H,Ho,Hoe,Hoel,Hoelz,C,CK,CKC,CKCA,CKCAC,12,10,3,3,-1,heavy,schwa,c,c,CKCA,CKC,C,C,CA,C,K,K,4,4,2,1,1,1,1,1,CVCC,CVC,3,2,N,N,T,1,Hoelzchen,paenultima
zern,ø,n,rn,ern,zern,lzern,C,CC,KCC,CKCC,CCKCC,h3l,ø,h,ho,hoe,hoel,hoelz,C,CK,CKC,CKCC,CKCCK,11,14,3,3,2,light,schwa,c,c,CKC,CKCC,C,C,C,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,A,N,F,1,hoelzern,paenultima
zig,ø,g,ig,zig,lzig,olzig,C,KC,AKC,CAKC,KCAKC,hol,ø,h,ho,hol,holz,holzi,C,CK,CKC,CKCA,CKCAK,11,10,3,3,0,light,light,c,c,CKC,AKC,C,A,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,A,N,F,1,holzig,paenultima
lein,lein,n,in,ein,lein,zlein,C,DC,CDC,ACDC,CACDC,H3lz,ø,H,Ho,Hoe,Hoel,Hoelz,C,CK,CKC,CKCA,CKCAC,12,17,3,5,3,heavy,light,c,c,CKCA,CDC,C,C,CA,C,K,D,4,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,N,T,1,Hoelzlein,paenultima
zung,ø,g,ng,ung,zung,lzung,C,KC,AKC,CAKC,KCAKC,Hol,ø,H,Ho,Hol,Holz,Holzu,C,CK,CKC,CKCA,CKCAK,11,12,3,4,1,light,light,c,c,CKC,AKC,C,A,C,C,K,K,3,4,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Holzung,paenultima
mo,ø,o,mo,omo,Homo,ø,L,CL,LCL,CLCL,ø,Ho,ø,H,Ho,Hom,Homo,ø,C,CL,CLC,CLCL,ø,7,9,3,4,1,light,light,o,o,CL,CL,C,C,,,L,L,2,2,0,0,1,1,2,2,CVV,CVV,0,0,N,N,T,1,Homo,paenultima
nig,ø,g,ig,nig,onig,Honig,C,KC,CKC,LCKC,CLCKC,Ho,ø,H,Ho,Hon,Honi,Honig,C,CL,CLC,CLCK,CLCKC,7,12,3,4,3,light,light,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Honig,paenultima
neur,ø,r,ur,eur,neur,nneur,C,LC,CLC,KCLC,CKCLC,Hon,ø,H,Ho,Hon,Honn,Honne,C,CK,CKC,CKCL,CKCLC,7,13,3,4,3,light,light,c,c,CK,CLC,C,C,,C,K,L,3,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Honneur,ultima
fen,ø,n,en,fen,pfen,opfen,C,KC,AKC,KAKC,CKAKC,Hop,ø,H,Ho,Hop,Hopf,Hopfe,C,CK,CKA,CKAK,CKAKC,7,10,3,3,2,light,schwa,c,c,CK,AKC,C,A,,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Hopfen,paenultima
ren,ø,n,en,ren,eren,oeren,C,KC,CKC,LCKC,CLCKC,h3,ø,h,ho,hoe,hoer,hoere,C,CL,CLC,CLCK,CLCKC,7,13,3,4,3,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,hoeren,paenultima
bar,bar,r,ar,bar,rbar,erbar,C,LC,CLC,CCLC,LCCLC,h3r,ø,h,ho,hoe,hoer,hoerb,C,CL,CLC,CLCC,CLCCL,11,15,3,5,2,light,light,c,c,CLC,CLC,C,C,C,C,L,L,3,3,1,1,1,1,2,2,CVVC,CVVC,1,1,A,V,F,1,hoerbar,paenultima
chen,chen,n,en,hen,chen,rchen,C,KC,CKC,CCKC,KCCKC,hor,ø,h,ho,hor,horc,horch,C,CK,CKC,CKCC,CKCCK,11,10,3,3,0,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,3,4,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,horchen,paenultima
cher,ø,r,er,her,cher,rcher,C,KC,CKC,CCKC,KCCKC,Hor,ø,H,Ho,Hor,Horc,Horch,C,CK,CKC,CKCC,CKCCK,11,11,3,3,0,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,3,4,1,1,1,1,1,1,CVC,CVC,2,2,N,V,T,1,Horcher,paenultima
de,ø,e,de,rde,orde,Horde,K,CK,CCK,KCCK,CKCCK,Hor,ø,H,Ho,Hor,Hord,Horde,C,CK,CKC,CKCC,CKCCK,11,7,3,3,-2,light,schwa,c,o,CKC,CK,C,C,C,,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Horde,paenultima
rer,ø,r,er,rer,erer,oerer,C,KC,CKC,LCKC,CLCKC,H3,ø,H,Ho,Hoe,Hoer,Hoere,C,CL,CLC,CLCK,CLCKC,7,14,3,4,4,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Hoerer,paenultima
rig,ø,g,ig,rig,erig,oerig,C,KC,CKC,LCKC,CLCKC,h3,ø,h,ho,hoe,hoer,hoeri,C,CL,CLC,CLCK,CLCKC,7,13,3,4,3,light,light,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,A,V,F,1,hoerig,paenultima
mon,ø,n,on,mon,rmon,ormon,C,LC,CLC,CCLC,KCCLC,Hor,ø,H,Ho,Hor,Horm,Hormo,C,CK,CKC,CKCC,CKCCL,11,12,3,4,1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,3,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Hormon,ultima
nen,ø,n,en,nen,rnen,ernen,C,KC,CKC,CCKC,LCCKC,h3r,ø,h,ho,hoe,hoer,hoern,C,CL,CLC,CLCC,CLCCK,11,12,3,4,1,light,schwa,c,c,CLC,CKC,C,C,C,C,L,K,3,3,1,1,1,1,2,1,CVVC,CVC,1,2,V,N,F,1,hoernen,paenultima
chen,chen,n,en,hen,chen,nchen,C,KC,CKC,CCKC,CCCKC,H3rn,ø,H,Ho,Hoe,Hoer,Hoern,C,CK,CKC,CKCC,CKCCC,14,10,3,3,-2,heavy,schwa,c,c,CKCC,CKC,C,C,CC,C,K,K,4,4,2,1,1,1,1,1,CVCC,CVC,3,2,N,N,T,1,Hoernchen,paenultima
nig,ø,g,ig,nig,rnig,ornig,C,KC,CKC,CCKC,KCCKC,hor,ø,h,ho,hor,horn,horni,C,CK,CKC,CKCC,CKCCK,11,12,3,4,1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,A,N,F,1,hornig,paenultima
nist,ø,t,st,ist,nist,rnist,C,CC,KCC,CKCC,CCKCC,Hor,ø,H,Ho,Hor,Horn,Horni,C,CK,CKC,CKCC,CKCCK,11,13,3,3,1,light,heavy,c,c,CKC,CKCC,C,C,C,CC,K,K,3,4,1,2,1,1,1,1,CVC,CVCC,2,3,N,N,T,1,Hornist,ultima
ror,ø,r,or,ror,rror,orror,C,KC,CKC,KCKC,CKCKC,Hor,ø,H,Ho,Hor,Horr,Horro,C,CK,CKC,CKCK,CKCKC,7,14,3,4,4,light,light,c,c,CK,CKC,C,C,,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Horror,paenultima
sten,ø,n,en,ten,sten,rsten,C,KC,CKC,CCKC,CCCKC,hor,ø,h,ho,hor,hors,horst,C,CK,CKC,CKCC,CKCCC,11,11,3,2,0,light,schwa,c,c,CKC,CCKC,C,CC,C,C,K,K,3,4,1,1,1,2,1,1,CVC,CCVC,2,3,V,N,F,1,horsten,paenultima
ten,ø,n,en,ten,rten,orten,C,KC,CKC,CCKC,KCCKC,hor,ø,h,ho,hor,hort,horte,C,CK,CKC,CKCC,CKCCK,11,10,3,3,0,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,N,F,1,horten,paenultima
chen,chen,n,en,hen,chen,schen,C,KC,CKC,CCKC,LCCKC,H3s,ø,H,Ho,Hoe,Hoes,Hoesc,C,CL,CLC,CLCC,CLCCK,8,10,2,3,1,light,schwa,c,c,CLC,CKC,C,C,C,C,L,K,3,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,N,T,1,Hoeschen,paenultima
se,ø,e,se,ose,Hose,ø,K,CK,LCK,CLCK,ø,Ho,ø,H,Ho,Hos,Hose,ø,C,CL,CLC,CLCK,ø,7,7,3,3,0,light,schwa,o,o,CL,CK,C,C,,,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Hose,paenultima
spiz,ø,z,iz,piz,spiz,ospiz,A,LA,CLA,CCLA,KCCLA,Ho,ø,H,Ho,Hos,Hosp,Hospi,C,CK,CKC,CKCC,CKCCL,8,10,2,3,1,light,light,c,c,CKC,CLA,C,C,C,A,K,L,2,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Hospiz,ultima
tess,ø,s,ss,ess,tess,stess,C,KC,CKC,CCKC,KCCKC,Hos,ø,H,Ho,Hos,Host,Hoste,C,CK,CKC,CKCC,CKCCK,8,8,2,2,0,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,4,1,1,1,1,1,1,CVC,CVC,2,2,N,ø,T,0,Hostess,ultima
tel,ø,l,el,tel,otel,Hotel,C,KC,CKC,LCKC,CLCKC,Ho,ø,H,Ho,Hot,Hote,Hotel,C,CL,CLC,CLCK,CLCKC,7,11,3,3,2,light,light,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Hotel,ultima
ben,ø,n,en,ben,eben,ueben,C,KC,CKC,LCKC,CLCKC,h2,ø,h,hu,hue,hueb,huebe,C,CL,CLC,CLCK,CLCKC,9,10,4,3,1,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,ADV,B,F,1,hueben,paenultima
heit,heit,t,it,eit,heit,hheit,C,DC,CDC,CCDC,CCCDC,H2bsch,ø,H,Hu,Hue,Hueb,Huebs,C,CL,CLC,CLCC,CLCCC,11,12,2,4,1,heavy,light,c,c,CLCC,CDC,C,C,CC,C,L,D,6,4,2,1,1,1,2,2,CVVCC,CVVC,1,1,N,A,T,1,Huebschheit,paenultima
cken,ø,n,en,ken,cken,ucken,C,KC,CKC,KCKC,CKCKC,hu,ø,h,hu,huc,huck,hucke,C,CK,CKC,CKCK,CKCKC,9,10,4,3,1,light,schwa,c,c,CK,CKC,C,C,,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,hucken,paenultima
cke,ø,e,ke,cke,ucke,Hucke,K,CK,KCK,CKCK,ø,Hu,ø,H,Hu,Huc,Huck,Hucke,C,CK,CKC,CKCK,ø,9,7,4,3,-1,light,schwa,c,o,CK,CK,C,C,,,K,K,2,3,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Hucke,paenultima
te,ø,e,te,fte,efte,uefte,K,CK,CCK,KCCK,CKCCK,H2f,ø,H,Hu,Hue,Huef,Hueft,C,CK,CKC,CKCC,CKCCK,10,7,3,3,-1,light,schwa,c,o,CKC,CK,C,C,C,,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Huefte,paenultima
gel,ø,l,el,gel,egel,uegel,C,KC,CKC,LCKC,CLCKC,H2,ø,H,Hu,Hue,Hueg,Huege,C,CL,CLC,CLCK,CLCKC,9,11,4,3,1,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Huegel,paenultima
lig,ø,g,ig,lig,glig,eglig,C,KC,CKC,CCKC,LCCKC,h2g,ø,h,hu,hue,hueg,huegl,C,CL,CLC,CLCC,CLCCK,9,14,4,3,3,light,light,o,c,CL,CCKC,C,CC,,C,L,K,3,3,0,1,1,2,2,1,CVV,CCVC,0,3,A,N,F,1,hueglig,paenultima
chen,chen,n,en,hen,chen,nchen,C,KC,CKC,CCKC,LCCKC,H2hn,ø,H,Hu,Hue,Hueh,Huehn,C,CL,CLC,CLCC,CLCCK,12,10,4,3,-1,light,schwa,c,c,CLC,CKC,C,C,C,C,L,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,N,T,1,Huehnchen,paenultima
len,ø,n,en,len,llen,ellen,C,KC,CKC,KCKC,CKCKC,h2l,ø,h,hu,hue,huel,huell,C,CK,CKC,CKCK,CKCKC,9,13,4,4,2,light,schwa,c,c,CK,CKC,C,C,,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,N,F,1,huellen,paenultima
le,ø,e,le,lle,elle,uelle,K,CK,KCK,CKCK,ø,H2l,ø,H,Hu,Hue,Huel,Huell,C,CK,CKC,CKCK,ø,9,10,4,5,1,light,schwa,c,o,CK,CK,C,C,,,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Huelle,paenultima
se,ø,e,se,lse,else,uelse,K,CK,CCK,KCCK,CKCCK,H2l,ø,H,Hu,Hue,Huel,Huels,C,CK,CKC,CKCC,CKCCK,13,7,4,3,-3,light,schwa,c,o,CKC,CK,C,C,C,,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Huelse,paenultima
man,ø,n,an,man,uman,human,C,LC,CLC,LCLC,CLCLC,hu,ø,h,hu,hum,huma,human,C,CL,CLC,CLCL,CLCLC,9,16,4,5,4,light,light,o,c,CL,CLC,C,C,,C,L,L,2,3,0,1,1,1,2,2,CVV,CVVC,0,1,A,A,F,1,human,ultima
bug,ø,g,ug,bug,mbug,umbug,C,KC,CKC,CCKC,KCCKC,Hum,ø,H,Hu,Hum,Humb,Humbu,C,CK,CKC,CKCC,CKCCK,12,10,4,3,-1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Humbug,paenultima
mer,ø,r,er,mer,mmer,ummer,C,KC,CKC,KCKC,CKCKC,Hum,ø,H,Hu,Hum,Humm,Humme,C,CK,CKC,CKCK,CKCKC,9,13,4,4,2,light,schwa,c,c,CK,CKC,C,C,,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Hummer,paenultima
