Nennungen der Features in J48:,,,,,
,,,,,
230.0,2.0,0.991304,5syl,sparse,(comp_len <= 1) and (cv_ratio4 >= 2) and (pos = V) and (prae_class = ø) => stress_class=paenultima (230.0/2.0)
224.0,10.0,0.955357,3syl,all,(syl_suffix = ø) and (comp_len <= 1) and (syl_weight2 = heavy) and (syl_weight1 = light) and (sonority0 <= 10) and (signi_praefix = ø) => stress_class=ultima (224.0/10.0)
216.0,5.0,0.976852,3syl,numeric,(comp_len <= 1) and (cv_ratio0 >= 2) and (syl_len0 <= 3) and (sonority_ratio0 <= 3) and (sonority_dir <= 0) and (nucleus_len2 <= 1) and (koda_len2 <= 1) and (syl_len1 >= 3) => stress_class=paenultima (216.0/5.0)
215.0,92.0,0.572093,4syl,meta,(comp_len <= 1) and (pos = N) and (comp_struct = R) => stress_class=ultima (215.0/92.0)
210.0,26.0,0.87619,4syl,numeric,(comp_len <= 1) and (cv_ratio2 <= 0) and (onset_len0 >= 1) and (sonority3 >= 13) => stress_class=paenultima (210.0/26.0)
210.0,20.0,0.904762,4syl,all,(comp_len <= 1) and (nucleus_phoncat2 = L) and (suffix3 = sch) => stress_class=paenultima (210.0/20.0)
207.0,64.0,0.690821,3syl,meta,(comp_len <= 1) and (pos = N) and (comp_struct = R) => stress_class=ultima (207.0/64.0)
195.0,20.0,0.897436,4syl,all,(nucleus_phoncat3 = L) and (comp_len <= 1) and (signi_suffix = ø) and (syl_len3 >= 3) => stress_class=ultima (195.0/20.0)
194.0,95.0,0.510309,3syl,meta,(comp_len <= 0) and (pos = A) => stress_class=ultima (194.0/95.0)
194.0,3.0,0.984536,3syl,sparse,(comp_len <= 1) and (prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (onset_len0 >= 1) and (syl_weight2 = schwa) and (nucleus_phoncat0 = K) and (sonority2 <= 9) => stress_class=paenultima (194.0/3.0)
190.0,2.0,0.989474,3syl,sparse,(comp_len <= 1) and (prae_class = ø) and (nucleus_phoncat1 = L) and (sonority_dir >= 0) and (syl_weight2 = schwa) and (pos = V) and (sonority2 <= 13) => stress_class=paenultima (190.0/2.0)
188.0,47.0,0.75,4syl,meta,(comp_len <= 1) and (comp_struct = N) and (pos = V) => stress_class=paenultima (188.0/47.0)
187.0,48.0,0.743316,3syl,sparse,(nucleus_phoncat2 = L) and (comp_len <= 1) and (syl_weight1 = light) and (sonority_ratio2 <= 4) and (koda_phoncat2 = C) => stress_class=ultima (187.0/48.0)
186.0,26.0,0.860215,2syl,numeric,(syl_len0 <= 3) and (nucleus_len1 >= 2) and (cv_ratio0 >= 2) and (syl_len1 >= 3) and (comp_len <= 1) and (sonority_ratio1 <= 4) => stress_class=ultima (186.0/26.0)
185.0,33.0,0.821622,2syl,sparse,(comp_len <= 0) and (nucleus_len1 >= 2) and (syl_len1 >= 3) and (sonority0 <= 13) => stress_class=ultima (185.0/33.0)
179.0,38.0,0.787709,6syl,sparse,(comp_len <= 1) and (cv_ratio5 >= 2) => stress_class=paenultima (179.0/38.0)
178.0,52.0,0.707865,4syl,meta,(comp_len <= 1) and (nomen = F) and (comp_len <= 0) => stress_class=paenultima (178.0/52.0)
177.0,17.0,0.903955,2syl,all,(syl_suffix = ø) and (syl_len0 <= 3) and (syl_weight1 = heavy) and (comp_len <= 1) and (praefix_phoncat2 = CK) => stress_class=ultima (177.0/17.0)
177.0,11.0,0.937853,4syl,all,(syl_weight1 = light) and (syl_cv1 = CVVC) and (syl_len1 <= 3) and (syl_len0 <= 3) and (comp_len >= 2) => stress_class=antepaenultima (177.0/11.0)
171.0,42.0,0.754386,5syl,meta,(comp_len <= 1) and (pos = N) and (comp_struct = R) => stress_class=ultima (171.0/42.0)
165.0,27.0,0.836364,6syl,all,(comp_len <= 1) and (syl_phoncat5 = CKC) => stress_class=paenultima (165.0/27.0)
164.0,5.0,0.969512,4syl,sparse,(cv_ratio3 <= 0) and (syl_len3 >= 3) and (comp_len <= 1) => stress_class=ultima (164.0/5.0)
161.0,16.0,0.900621,3syl,all,(comp_len <= 1) and (prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (onset_len0 >= 1) and (syl_cv2 = CV) => stress_class=paenultima (161.0/16.0)
159.0,6.0,0.962264,4syl,all,(comp_len <= 1) and (nucleus_phoncat2 = L) and (nucleus_phoncat1 = L) and (sonority0 <= 10) and (syl_weight3 = schwa) => stress_class=paenultima (159.0/6.0)
157.0,13.0,0.917197,4syl,all,(comp_len <= 1) and (sonority_dir >= 1) and (prae_class = ø) and (syl_weight1 = light) and (syl_phoncat3 = CKC) and (sonority1 <= 10) and (syl_weight2 = light) => stress_class=paenultima (157.0/13.0)
157.0,12.0,0.923567,3syl,sparse,(comp_len <= 1) and (prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_len2 >= 5) and (cv_ratio2 <= 2) => stress_class=paenultima (157.0/12.0)
150.0,50.0,0.666667,5syl,meta,(comp_len >= 2) and (pos = V) => stress_class=sekunda (150.0/50.0)
148.0,41.0,0.722973,3syl,all,(comp_len <= 1) and (prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (onset_len0 >= 1) and (signi_suffix = ø) and (syl_len1 >= 3) and (suff_class = ø) => stress_class=paenultima (148.0/41.0)
144.0,4.0,0.972222,4syl,sparse,(comp_len <= 1) and (nucleus_phoncat2 = L) and (syl_weight1 = light) and (prae_class = ø) and (sonority3 >= 13) and (syl_weight3 = schwa) => stress_class=paenultima (144.0/4.0)
142.0,8.0,0.943662,6syl,sparse,(nucleus_phoncat5 = L) and (comp_len <= 1) => stress_class=ultima (142.0/8.0)
142.0,8.0,0.943662,6syl,all,(nucleus_phoncat5 = L) and (comp_len <= 1) => stress_class=ultima (142.0/8.0)
141.0,0.0,1,4syl,sparse,(comp_len <= 1) and (nucleus_phoncat2 = L) and (nucleus_phoncat1 = L) and (onset_len0 >= 1) and (syl_len2 >= 3) and (sonority2 <= 11) => stress_class=paenultima (141.0/0.0)
138.0,38.0,0.724638,2syl,numeric,(comp_len <= 0) and (nucleus_len1 >= 2) and (syl_len1 >= 3) => stress_class=ultima (138.0/38.0)
136.0,8.0,0.941176,4syl,sparse,(comp_len <= 1) and (sonority0 <= 10) and (syl_weight1 = light) and (prae_class = ø) and (sonority1 <= 10) and (syl_len1 <= 2) and (syl_weight3 = schwa) => stress_class=paenultima (136.0/8.0)
131.0,45.0,0.656489,2syl,meta,(comp_struct = ø) and (pos = ADV) and (comp_len >= 2) => stress_class=ultima (131.0/45.0)
130.0,27.0,0.792308,2syl,sparse,(nucleus_len1 >= 2) and (syl_len0 <= 3) and (cv_ratio0 >= 2) and (syl_open1 = c) and (comp_len <= 1) => stress_class=ultima (130.0/27.0)
125.0,24.0,0.808,2syl,all,(suffix3 = ø) and (syl_len0 <= 3) and (nucleus_len1 >= 2) and (cv_ratio0 >= 2) and (syl_len1 >= 3) and (comp_len <= 1) => stress_class=ultima (125.0/24.0)
123.0,24.0,0.804878,3syl,all,(comp_len <= 1) and (prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (sonority_ratio0 <= 3) and (signi_suffix = ø) and (sonority2 >= 12) => stress_class=paenultima (123.0/24.0)
118.0,19.0,0.838983,5syl,numeric,(comp_len <= 1) and (cv_ratio4 >= 2) and (koda_len1 <= 0) and (sonority_ratio4 >= 4) => stress_class=paenultima (118.0/19.0)
115.0,7.0,0.93913,3syl,all,(comp_len <= 1) and (prae_class = ø) and (nucleus_phoncat1 = L) and (syl_cv0 = CVC) and (syl_weight2 = schwa) and (syl_len0 <= 3) => stress_class=paenultima (115.0/7.0)
114.0,6.0,0.947368,3syl,numeric,(comp_len <= 0) and (koda_len2 <= 0) and (cv_ratio2 >= 1) => stress_class=paenultima (114.0/6.0)
114.0,39.0,0.657895,3syl,sparse,(comp_len <= 1) and (prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (sonority_ratio0 <= 3) and (sonority0 >= 9) => stress_class=paenultima (114.0/39.0)
113.0,3.0,0.973451,6syl,numeric,(cv_ratio5 <= 0) and (comp_len <= 1) => stress_class=ultima (113.0/3.0)
112.0,3.0,0.973214,4syl,sparse,(syl_weight1 = light) and (sonority1 >= 13) and (sonority0 <= 9) and (comp_len >= 2) and (pos = V) => stress_class=antepaenultima (112.0/3.0)
110.0,45.0,0.590909,2syl,meta,(comp_len <= 0) and (pos = A) => stress_class=ultima (110.0/45.0)
108.0,18.0,0.833333,3syl,numeric,(nucleus_len2 >= 2) and (comp_len <= 1) and (koda_len1 <= 0) and (syl_len1 >= 3) and (syl_len2 >= 3) => stress_class=ultima (108.0/18.0)
103.0,19.0,0.815534,3syl,numeric,(comp_len <= 1) and (onset_len0 >= 1) and (cv_ratio1 <= 0) and (sonority2 >= 13) and (sonority2 <= 13) and (syl_len1 >= 3) => stress_class=paenultima (103.0/19.0)
102.0,22.0,0.784314,3syl,numeric,(syl_len0 <= 2) and (koda_len2 <= 0) and (onset_len0 >= 1) and (onset_len2 >= 1) and (comp_len <= 1) => stress_class=paenultima (102.0/22.0)
102.0,20.0,0.803922,4syl,all,(comp_len <= 1) and (syl_len0 <= 2) and (syl_len1 <= 3) and (sonority1 >= 11) and (comp_struct = V) and (syl_weight1 = schwa) => stress_class=paenultima (102.0/20.0)
101.0,5.0,0.950495,3syl,numeric,(comp_len <= 1) and (cv_ratio0 >= 2) and (sonority0 <= 11) and (syl_len0 <= 3) and (sonority0 >= 10) and (koda_len1 >= 1) and (nucleus_len2 <= 1) and (sonority2 >= 12) and (sonority0 >= 11) => stress_class=paenultima (101.0/5.0)
101.0,34.0,0.663366,2syl,numeric,(comp_len <= 0) and (cv_ratio1 >= 3) and (syl_len0 <= 3) => stress_class=ultima (101.0/34.0)
100.0,38.0,0.62,2syl,sparse,(syl_weight1 = light) and (pos = ADV) and (comp_len >= 2) => stress_class=ultima (100.0/38.0)
100.0,13.0,0.87,4syl,numeric,(nucleus_len1 >= 2) and (comp_len >= 2) and (syl_len0 <= 3) and (syl_len1 >= 3) and (syl_len1 <= 3) and (koda_len1 >= 1) => stress_class=antepaenultima (100.0/13.0)
97.0,5.0,0.948454,4syl,numeric,(sonority_ratio0 <= 3) and (syl_len0 <= 3) and (nucleus_len2 <= 1) and (comp_len <= 1) and (koda_len1 >= 1) and (sonority0 >= 11) and (nucleus_len0 <= 1) => stress_class=antepaenultima (97.0/5.0)
96.0,4.0,0.958333,3syl,numeric,(comp_len <= 0) and (nucleus_len2 >= 2) and (koda_len2 >= 1) and (sonority1 <= 10) => stress_class=ultima (96.0/4.0)
96.0,30.0,0.6875,4syl,numeric,(comp_len <= 1) and (cv_ratio1 <= 0) and (syl_len3 <= 3) and (sonority3 <= 12) => stress_class=paenultima (96.0/30.0)
96.0,14.0,0.854167,5syl,all,(syl_weight1 = light) and (comp_len <= 1) and (suffix_phoncat5 = KCCKC) => stress_class=paenultima (96.0/14.0)
95.0,19.0,0.8,3syl,numeric,(koda_len2 >= 2) and (comp_len <= 1) and (syl_len1 <= 2) and (onset_len0 >= 1) and (nucleus_len0 >= 2) => stress_class=ultima (95.0/19.0)
94.0,4.0,0.957447,6syl,numeric,(comp_len <= 1) and (cv_ratio5 >= 2) and (nucleus_len4 >= 2) and (syl_len4 >= 3) => stress_class=paenultima (94.0/4.0)
93.0,9.0,0.903226,5syl,numeric,(nucleus_len4 >= 2) and (syl_len4 <= 3) and (comp_len <= 1) and (syl_len3 <= 2) => stress_class=ultima (93.0/9.0)
93.0,11.0,0.88172,3syl,sparse,(comp_len <= 1) and (prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_open2 = o) and (cv_ratio2 >= 1) and (pos = N) => stress_class=paenultima (93.0/11.0)
91.0,6.0,0.934066,3syl,all,(cv_ratio2 <= 0) and (syl_len2 >= 3) and (comp_len <= 1) and (syl_weight1 = light) => stress_class=ultima (91.0/6.0)
91.0,32.0,0.648352,4syl,numeric,(nucleus_len3 >= 2) and (syl_len3 <= 3) and (comp_len <= 1) and (syl_len2 <= 3) and (syl_len3 >= 3) => stress_class=ultima (91.0/32.0)
91.0,27.0,0.703297,4syl,sparse,(comp_len <= 1) and (sonority0 <= 10) and (sonority_ratio3 <= 3) and (syl_weight1 = light) and (syl_weight3 = light) => stress_class=paenultima (91.0/27.0)
91.0,14.0,0.846154,4syl,numeric,(comp_len <= 1) and (syl_len3 >= 5) and (sonority3 <= 10) and (sonority3 >= 10) => stress_class=paenultima (91.0/14.0)
90.0,38.0,0.577778,4syl,meta,(comp_len <= 1) and (pos = A) and (comp_struct = V) => stress_class=paenultima (90.0/38.0)
88.0,34.0,0.613636,4syl,numeric,(koda_len3 >= 2) and (comp_len <= 1) and (syl_len2 <= 2) => stress_class=ultima (88.0/34.0)
86.0,9.0,0.895349,3syl,numeric,(nucleus_len2 >= 2) and (comp_len <= 1) and (sonority2 <= 10) and (koda_len2 >= 1) => stress_class=ultima (86.0/9.0)
80.0,14.0,0.825,3syl,meta,(comp_len <= 1) and (pos = V) and (comp_struct = A) => stress_class=paenultima (80.0/14.0)
77.0,1.0,0.987013,4syl,sparse,(comp_len <= 1) and (syl_len3 >= 5) and (syl_weight2 = light) and (onset_len0 >= 1) and (pos = A) and (syl_weight1 = light) => stress_class=paenultima (77.0/1.0)
77.0,10.0,0.87013,2syl,all,(comp_struct = ø) and (suffix1 = t) and (syl_len0 <= 3) and (comp_len <= 0) => stress_class=ultima (77.0/10.0)
76.0,10.0,0.868421,4syl,sparse,(comp_len <= 1) and (nucleus_phoncat2 = L) and (syl_weight1 = light) and (syl_open1 = o) and (sonority_ratio2 >= 5) and (sonority_ratio2 <= 5) => stress_class=paenultima (76.0/10.0)
75.0,14.0,0.813333,4syl,sparse,(comp_len <= 1) and (syl_len0 <= 1) and (sonority_ratio3 >= 4) and (syl_len3 >= 4) => stress_class=paenultima (75.0/14.0)
74.0,16.0,0.783784,3syl,all,(syl_suffix = ø) and (comp_len <= 1) and (syl_weight2 = heavy) and (syl_weight1 = light) and (pos = N) => stress_class=ultima (74.0/16.0)
73.0,4.0,0.945205,6syl,meta,(comp_len <= 1) and (pos = V) => stress_class=paenultima (73.0/4.0)
71.0,27.0,0.619718,6syl,numeric,(comp_len >= 2) and (nucleus_len0 <= 1) and (nucleus_len1 >= 2) => stress_class=sekunda (71.0/27.0)
71.0,24.0,0.661972,3syl,numeric,(comp_len <= 1) and (nucleus_len0 <= 1) and (sonority_ratio0 >= 5) and (sonority0 <= 6) and (sonority2 <= 13) => stress_class=paenultima (71.0/24.0)
70.0,6.0,0.914286,3syl,all,(comp_len <= 1) and (prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (suffix_phoncat5 = KCCKC) and (syl_suffix = ø) => stress_class=paenultima (70.0/6.0)
70.0,21.0,0.7,3syl,all,(nucleus_len0 <= 1) and (sonority_ratio0 >= 5) and (syl_weight1 = light) and (sonority0 <= 10) and (comp_len <= 1) => stress_class=paenultima (70.0/21.0)
68.0,26.0,0.617647,3syl,all,(syl_weight1 = light) and (syl_len0 <= 2) and (comp_len >= 2) and (nomen = F) => stress_class=paenultima (68.0/26.0)
68.0,11.0,0.838235,2syl,sparse,(sonority0 <= 11) and (syl_weight1 = heavy) and (comp_len <= 1) and (cv_ratio0 >= 2) and (syl_len0 <= 3) => stress_class=ultima (68.0/11.0)
